formula_molecular_weight,name,formula,metabolite_id,metanetx_id,kegg_id
990.85888,"Galactomannan(n=6 repeat units mannose, alpha-1,4 man)",C36H62O31,galman6_c,MNXM146568,
990.85888,"Beta-1,3/1,4-glucan (Barley, n=6, Glc beta1->3,4 Glc)",C36H62O31,glucan6_c,MNXM146530,
990.96128,Peptidoglycan subunit of Bacillus subtilis C40H62N8O21,C40H62N8O21,peptido_BS_c,MNXM20366,
992.8197399999999,Salmochelin-S4,C42H46N3O25,salchs4_p,MNXM145924,
992.8197399999999,Salmochelin-S4,C42H46N3O25,salchs4_e,MNXM145924,
992.8197399999999,Salmochelin-S4,C42H46N3O25,salchs4_c,MNXM145924,
993.8476430000001,Trans cis cis hexadeca 2 7 10 trienoyl CoA,C37H54N7O17P3S,hd710_2_coa_c,,
995.1443619999999,"Cdp diacylglycerol (C16:0, C19:0)",C47H86N3O15P2,cdpc16c19g_c,MNXM3560,
995.863523,Cis cis hexadec 7 10 dienoyl CoA,C37H56N7O17P3S,hd_7_10_coa_c,,
997.8794029999999,Trans cis hexadeca 2 4 dienoyl CoA,C37H58N7O17P3S,hdd4_2_coa_c,,
997.8794029999999,Trans cis hexadeca 2 7 dienoyl CoA,C37H58N7O17P3S,hdd7_2_coa_c,,
997.8794029999999,(E)-hexadec-2-enoyl-CoA,C37H58N7O17P3S,hd2coa_c,,
998.8873429999999,Cis hexadec 4 enoyl CoA,C37H59N7O17P3S,hdd4coa_c,,
999.8952830000001,Trans-Hexadec-2-enoyl-CoA,C37H60N7O17P3S,hdd2coa_c,MNXM581,C05272
999.8952830000001,Hexadecenoyl-CoA (n-C16:1CoA),C37H60N7O17P3S,hdcoa_c,MNXM90167,
999.8952830000001,Cis hexadec 7 enoyl CoA,C37H60N7O17P3S,hdd7coa_c,,
1001.7835230000001,3 Oxophenyldecanoyl CoA,C37H46N7O18P3S,3opdecacoa_c,,
1001.911163,Palmitoyl-CoA (n-C16:0CoA),C37H62N7O17P3S,pmtcoa_c,MNXM88,C00154
1001.911163,Iso C160 CoA C37H62N7O17P3S1,C37H62N7O17P3S,fa6coa_c,MNXM163827,
1002.789923,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-oxopropanoyl-CoA",C34H51N7O20P3S,hipocoa_c,,
1003.799403,3 Hydroxyphenyldecanoyl CoA,C37H48N7O18P3S,3hpdecacoa_c,,
1003.799403, 3 Hydroxyphenyldecanoyl CoA,C37H48N7O18P3S,R_3hpdecacoa_c,,
1004.131242,"CDP-1,2-dioctadec-11-enoylglycerol",C48H83N3O15P2,cdpdodec11eg_c,MNXM4509,
1004.805803,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA",C34H53N7O20P3S,hipohcoa_c,,
1008.163002,"CDP-1,2-dioctadecanoylglycerol",C48H87N3O15P2,cdpdodecg_c,MNXM45856,
1009.847043,"3-oxo-(7Z,10Z)-hexadecadienoyl-CoA",C37H54N7O18P3S,3ohd710coa_c,,
1011.8629229999999,"3-hydroxy-(7Z,10Z)-hexadecadienoyl-CoA",C37H56N7O18P3S,3hhd710coa_c,,
1013.8788030000001,3 oxo  9Z  hexadecenyl CoA,C37H58N7O18P3S,3ohdccoa_c,,
1013.8788030000001,3 oxo  7Z  hexadecenyl CoA,C37H58N7O18P3S,3ohdd7coa_c,,
1013.8788030000001,3 oxo  4Z  hexadecenyl CoA,C37H58N7O18P3S,3ohdd4coa_c,,
1015.894683,3-Oxohexadecanoyl-CoA,C37H60N7O18P3S,3ohdcoa_c,MNXM738,C05259
1015.894683,S  3 hydroxy  9Z  hexadecenyl CoA,C37H60N7O18P3S,3hhdccoa_c,,
1015.894683,S  3 hydroxy  7Z  hexadecenyl CoA,C37H60N7O18P3S,3hhdd7coa_c,,
1015.894683,S  3 hydroxy  4Z  hexadecenyl CoA,C37H60N7O18P3S,3hhdd4coa_c,,
1015.937743,Iso C170 CoA C38H64N7O17P3S1,C38H64N7O17P3S,fa11coa_c,MNXM163828,
1015.937743,Anteiso C170 CoA C38H64N7O17P3S1,C38H64N7O17P3S,fa12coa_c,MNXM163748,
1017.9105629999999, 3 Hydroxyhexadecanoyl CoA,C37H62N7O18P3S,R_3hhdcoa_c,,
1017.9105629999999,(S)-3-Hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,3hhdcoa_c,MNXM825,C05258
1021.900803,Trans cis cis octadeca 2 9 12 trienoyl CoA,C39H58N7O17P3S,lnlc2coa_c,,
1024.924623,Trans cis octadeca 2 6 dienoyl CoA,C39H61N7O17P3S,ptsla2coa_c,,
1024.924623,Petroselenic coenzyme A,C39H61N7O17P3S,ptslacoa_c,,
1025.932563,Linoleic coenzyme A,C39H62N7O17P3S,lnlccoa_c,MNXM638,C02050
1025.932563,Trans cis octadeca 2 9 dienoyl CoA,C39H62N7O17P3S,ode2coa_c,,
1025.932563,Trans cis octadeca 2 11 dienoyl CoA,C39H62N7O17P3S,vacc2coa_c,,
1027.948443,Octadecenoyl-CoA (n-C18:1CoA),C39H64N7O17P3S,odecoa_c,MNXM1848,
1027.948443,Trans-Octadec-2-enoyl-CoA,C39H64N7O17P3S,od2coa_c,MNXM954,C16218
1027.948443,Vaccenyl coenzyme A,C39H64N7O17P3S,vacccoa_c,MNXM4868,
1029.964323,Stearoyl-CoA (n-C18:0CoA),C39H66N7O17P3S,stcoa_c,MNXM272,C00412
1029.964323,Stearyl CoA  n C180CoA  C39H66N7O17P3S,C39H66N7O17P3S,strcoa_c,MNXM272,C00412
1037.9002030000001,3 oxo  9Z 12Z  octadec dienyl CoA,C39H58N7O18P3S,3olnlccoa_c,,
1038.2320419999999,"Cdp diacylglycerol (C19:0, C19:0)",C50H93N3O15P2,cdpc19c19g_c,MNXM4506,
1039.916083,S  3 hydroxy  9Z 12Z  octadecedienyl CoA,C39H60N7O18P3S,3hlnlccoa_c,,
1040.924023,3 oxo  6Z  octadecenyl CoA,C39H61N7O18P3S,3optslacoa_c,,
1041.931963,3 oxo  11Z  octadecenyl CoA,C39H62N7O18P3S,3ovacccoa_c,,
1041.931963,3 oxo  9Z  octadecenyl CoA,C39H62N7O18P3S,3oodecoa_c,,
1042.939903,S  3 hydroxy  6Z  octadecenyl CoA,C39H63N7O18P3S,3hptslacoa_c,,
1043.9478430000001,3-Oxooctadecanoyl-CoA,C39H64N7O18P3S,3ohodcoa_c,MNXM513,C16216
1043.9478430000001,S  3 hydroxy  9Z  octadecenyl CoA,C39H64N7O18P3S,3hodecoa_c,,
1043.9478430000001,3 hydroxy  11Z  octadecenyl CoA,C39H64N7O18P3S,3hvacccoa_c,,
1045.963723,(S)-3-Hydroxyoctadecanoyl-CoA,C39H66N7O18P3S,3hodcoa_c,MNXM31746,
1047.758262,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate",C35H51N7O26P2,ugmd_c,MNXM162592,
1048.66474,Salmochelin-S4-Fe-III,C42FeH46N3O25,salchs4fe_p,MNXM146231,
1048.66474,Salmochelin-S4-Fe-III,C42FeH46N3O25,salchs4fe_e,MNXM146231,
1049.6726800000001,Salmochelin-S4-Fe-III,C42FeH47N3O25,salchs4fe_c,MNXM146231,
1058.017483,Arachidyl coenzyme A,C41H70N7O17P3S,arachcoa_c,MNXM3215,
1061.7429000000002,Alginate  4 units of acetylated D mannuronate and one unit ofL guluronate,C38H45O35,algac_MG_41_e,,
1061.7429000000002,Alginate  4 units of acetylated D mannuronate and one unit ofL guluronate,C38H45O35,algac_MG_41_p,,
1061.7429000000002,Polymer  5 units  of D mannuronate  4 units acetylated,C38H45O35,prealgac_M4_p,,
1082.6659229999998,L-Glutamyl-tRNA(Glu),C33H41N12O24P3,glutrna_c,MNXM89752,C02987
1089.9747630000002,CoA-20-ene-cholest-4-en-3-one C5 side chain,C43H62N7O18P3S,cholenec3coa_c,,
1091.990643,CoA-cholest-4-en-3-one C3 side chain,C43H64N7O18P3S,cholc3coa_c,,
1107.990043,CoA-20-hydroxy-cholest-4-en-3-one C5 side chain,C43H64N7O19P3S,hcholc3coa_c,,
1118.027923,CoA-22-ene-cholest-4-en-3-one C5 side chain,C45H66N7O18P3S,cholenec5coa_c,,
1118.836162,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine",C38H56N8O27P2,um4p_c,MNXM147329,
1120.043803,CoA-cholest-4-en-3-one C5 side chain,C45H68N7O18P3S,cholc5coa_c,,
1134.027323,CoA-22-one-cholest-4-en-3-one C5 side chain,C45H66N7O19P3S,ocholc5coa_c,,
1136.0432030000002,CoA-22-hydroxy-cholest-4-en-3-one C5 side chain,C45H68N7O19P3S,hcholc5coa_c,,
1152.99948,Maltoheptaose,C42H72O36,malthp_c,MNXM61025,
1152.99948,Maltoheptaose,C42H72O36,malthp_e,MNXM61025,
1160.107663,CoA-24-ene-cholest-4-en-3-one C8 side chain,C48H72N7O18P3S,cholenec8coa_c,,
1162.123543,CoA-cholest-4-en-3-one C8 side chain,C48H74N7O18P3S,cholc8coa_c,,
1176.1070630000002,CoA-24-one-cholest-4-en-3-one C8 side chain,C48H72N7O19P3S,ocholc8coa_c,,
1178.122943,CoA-24-hydroxy-cholest-4-en-3-one C8 side chain,C48H74N7O19P3S,hcholc8coa_c,,
1182.21904,Adenosyl-cobyric acid,C55H76CoN15O11,adcobhex_c,MNXM877,C06507
1189.9140619999998,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C41H61N9O28P2,ugmda_c,MNXM1954,C04882
1239.617382,"Cardiolipin (tetratetradecanoyl, n-C14:0)",C65H124O17P2,clpn140_p,MNXM83974,
1240.32136,Adenosyl cobinamide,C58H84CoN16O11,adocbi_c,MNXM90790,C06508
1271.310823,Phthiocerol precursor bound coenzyme A,C53H91N7O20P3S,prephthcoa_c,MNXM92591,
1318.285381,Adenosyl cobinamide phosphate,C58H83CoN16O14P,adocbip_c,MNXM856,C06509
1423.52486,Phthiocerol dimycocerosate A (Mtb),C96H189O5,pdima_c,MNXM7674,
1423.52486,Phthiocerol dimycocerosate A (Mtb),C96H189O5,pdima_e,MNXM7674,
1672.029502,Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,C86H142N7O21P2,uaGgla_c,MNXM1955,C04851
1697.61096,"Two linked disacharide tripeptide murein units (uncrosslinked, middle of chain)",C68H104N12O38,murein3p3p_p,MNXM88348,
1714.023122,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C87H140N7O23P2,uagmda_c,MNXM2264,C05897
1768.68886,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C71H109N13O39,murein4p3p_p,MNXM88346,
1821.75148,"Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C74H112N14O39,murein4px4p_p,MNXM5316,
1821.75148,"Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)",C74H112N14O39,murein5px3p_p,MNXM5970,
1839.76676,"Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)",C74H114N14O40,murein4p4p_p,MNXM88347,
1839.76676,"Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C74H114N14O40,murein5p3p_p,MNXM5972,
1875.222022,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,C94H155N8O26P2,uaaGgla_c,MNXM1344,C05893
1892.8293800000001,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C77H117N15O40,murein5px4p_p,MNXM88338,
1910.84466,"Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)",C77H119N15O41,murein5p4p_p,MNXM5971,
1917.2156419999997,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",C95H153N8O28P2,uaagmda_c,MNXM722781,C05898
1981.92256,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",C80H124N16O42,murein5p5p_p,MNXM88345,
2723.61958,Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain),C111H167N21O58,murein4px4px4p_p,MNXM6451,
2741.63486,"Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)",C111H169N21O59,murein4px4p4p_p,MNXM87122,
2794.6974800000003,Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain),C114H172N22O59,murein5px4px4p_p,MNXM87121,
2972.88384,"Three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",C120H186N24O63,murein5p5p5p_p,MNXM7807,
7373.637486,Glycerol teichoic acid  n45   unlinked  unsubstituted C151H297N2O238P46,C151H297N2O238P46,gtca1_45_BS_c,MNXM164815,
8624.29832,Apoprotein [acyl carrier protein],C373H583N94O136S2,apoACP_c,MNXM2214,
8963.623381,Acyl carrier protein,C384H603N96O142PS3,ACP_c,MNXM925,C00229
9089.819540999999,Octanoyl-ACP (n-C8:0ACP),C392H617N96O143PS3,ocACP_c,MNXM90185,
9117.872700999998,Decanoyl-ACP (n-C10:0ACP),C394H621N96O143PS3,dcaACP_c,MNXM90236,
9145.925860999998,Dodecanoyl-ACP (n-C12:0ACP),C396H625N96O143PS3,ddcaACP_c,MNXM89851,
9171.963140999998,Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1),C398H627N96O143PS3,tdeACP_c,MNXM162426,
9173.979021000001,Myristoyl-ACP (n-C14:0ACP),C398H629N96O143PS3,myrsACP_c,MNXM89779,
9200.016300999998,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),C400H631N96O143PS3,hdeACP_c,MNXM89949,
9202.032181,Palmitoyl-ACP (n-C16:0ACP),C400H633N96O143PS3,palmACP_c,MNXM2026,
9228.069461,Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1),C402H635O143N96P1S3,octeACP_c,MNXM89950,
9230.085341,Octadecanoyl-ACP (n-C18:0ACP),C402H637N96O143PS3,ocdcaACP_c,MNXM3075,
9258.138501,Eicosanoyl-ACP (n-C20:0),C404H641N96O143PS3,arachACP_c,MNXM5733,
9471.431841,Phthiocerol precursor bound ACP,C416H662N96O146PS3,prephthACP_c,MNXM5899,
11382.830586,Glycerol teichoic acid  n45   unlinked  D ala substituted C286H612N47O328P46,C286H612N47O328P46,gtca2_45_BS_c,MNXM164813,
14687.979766,Glycerol teichoic acid  n45   unlinked  glucose substituted C421H749N2O464P46,C421H749N2O464P46,gtca3_45_BS_c,MNXM164814,
40397.81354,1 Acyl sn glycerol 3 phsophate C1868H3636O700P100,C1868H3636O700P100,1ag3p_BS_c,MNXM6656,
55993.44088,1 2 diacylglycerol C3436H6672O500,C3436H6672O500,12dgr_BS_c,MNXM162881,
63789.84298000001,1 2 diacyl sn glycerol 3 phosphate C3436H6572O800P100,C3436H6572O800P100,12dag3p_BS_c,MNXM163072,
88421.56088,Diglucosyl 1 2 diacylglycerol C4636H8672O1500,C4636H8672O1500,d12dg_BS_c,MNXM162834,
455742.76327999996,Lipoteichoic acid  n24   linked  unsubstituted C11836H23072O13500P2400,C11836H23072O13500P2400,lipo4_24_BS_c,MNXM164890,
669566.3952799999,Lipoteichoic acid  n24   linked  D alanine substituted C19036H39872N2400O18300P2400,C19036H39872N2400O18300P2400,lipo3_24_BS_c,MNXM164887,
844880.2032799999,Lipoteichoic acid  n24   linked  glucose substituted C26236H47072O25500P2400,C26236H47072O25500P2400,lipo1_24_BS_c,MNXM164888,
943404.8112799999,Lipoteichoic acid  n24   linked  N acetyl D glucosamine C31036H54272N2400O25500P2400,C31036H54272N2400O25500P2400,lipo2_24_BS_c,MNXM164889,
