m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Foston_In_1-A_Met_LC_HILIC_Pos (F4),Foston_In_1-B_Met_LC_HILIC_Pos (F5),Foston_In_1-C_Met_LC_HILIC_Pos (F6),Foston_In_1-D_Met_LC_HILIC_Pos (F7),Foston_In_1-E_Met_LC_HILIC_Pos (F8),Foston_In_1-F_Met_LC_HILIC_Pos (F9),Foston_In_1-G_Met_LC_HILIC_Pos (F10),Foston_In_1-H_Met_LC_HILIC_Pos (F11),Foston_In_1-I_Met_LC_HILIC_Pos (F12),Foston_In_1-J_Met_LC_HILIC_Pos (F13),Foston_In_1-K_Met_LC_HILIC_Pos (F14),Foston_In_1-L_Met_LC_HILIC_Pos (F15),Foston_In_4-A_Met_LC_HILIC_Pos (F16),Foston_In_4-B_Met_LC_HILIC_Pos (F17),Foston_In_4-C_Met_LC_HILIC_Pos (F18),Foston_In_4-D_Met_LC_HILIC_Pos (F19),Foston_In_4-E_Met_LC_HILIC_Pos (F20),Foston_In_4-F_Met_LC_HILIC_Pos (F21),Foston_In_4-G_Met_LC_HILIC_Pos (F22),Foston_In_4-H_Met_LC_HILIC_Pos (F23),Foston_In_4-I_Met_LC_HILIC_Pos (F24),Foston_In_4-J_Met_LC_HILIC_Pos (F25),Foston_In_4-K_Met_LC_HILIC_Pos (F26),Foston_In_4-L_Met_LC_HILIC_Pos (F27)
217.12897999999998,5.05,Unknown 214,L-alanine-L-glutamate,0.04597999999998592,MS2 available,3311682.963,3331645.559,3532083.6160000004,3900456.8660000004,4557201.3,4418003.642,3131635.145,2655439.286,2798332.7189999996,4389178.158,4261298.442,4493139.537,3970992.269,12829.03952,3365439.375,4711596.291999999,4275841.463,4273793.972,4114761.787,4997220.58,4665898.938,4717132.26,4509287.331,5008382.651000001
217.1545,1.49,Unknown 215,L-alanine-L-glutamate,0.07150000000001455,MS2 available,21309.35319,115722.5219,101115.5604,62714.228129999996,23116.91851,1163034.824,1958721.876,3540175.4930000002,2148316.356,1370840.195,841959.7769,1413901.634,2132426.964,17373.17153,1676060.49,2269629.219,718082.5441,2807375.784,2413798.829,1599172.582,629883.1063,667300.4661,1441593.896,948897.2929
218.10216,4.44,Unknown 216,(R)-Pantothenate,0.001239999999995689,MS2 available,1536291.631,1852442.951,1493365.282,1042946.181,1011949.178,932375.7532,1918762.881,2090914.246,2704146.905,1137285.895,1420207.665,1461665.23,2502843.705,8931.526165000001,2149351.981,3006656.5810000002,2462257.499,1491171.159,2427423.692,2571265.43,2129180.409,1516599.5380000002,1265752.406,1688878.986
219.09707000000003,5.16,Unknown 217,5 L Glutamyl L alanine C8H13N2O5,0.0012000000000114142,MS2 available,3061166.152,3650613.6489999997,3290130.32,6526509.1,6218350.154,4368754.433,1787603.83,1373034.9840000002,1775671.3190000001,3808796.164,2331679.404,2538387.629,10709341.89,8279.193998,9711663.502999999,5605543.451,6293915.344,6794621.507,2578113.7909999997,2674561.816,1635110.6230000001,2107875.943,2593097.462,2068749.604
219.0976,3.49,Unknown 218,5 L Glutamyl L alanine C8H13N2O5,0.0006700000000421369,MS2 available,1230530.135,1127728.735,959482.9455,1460199.868,1077579.473,1234015.0829999999,546556.4381,648294.733,642180.9463,98871.10556,162602.2625,98305.93303,352172.0011,16644.65304,283941.2586,197431.771,216394.2225,203539.4078,138405.299,155167.4727,95591.10689,136120.5044,120061.1905,197926.478
219.12241,1.05,Unknown 219,(R)-Pantothenate,0.011009999999998854,MS2 available,639001.8207,593518.4079,893368.0592,826687.2053,278091.3853,448159.4245,919255.1822,1547108.908,177014.2309,693726.0228,405363.415,946746.3943,2236037.219,21950.398080000003,1746903.293,1323343.0520000001,861971.5073,1069889.594,1666625.3830000001,1573894.0780000002,1689067.1,1153515.863,1042823.2540000001,1169476.168
219.19544,0.83,Unknown 220,(R)-Pantothenate,0.08403999999998746,MS2 available,428420.4795,298322.3305,562471.7638,422597.88,344682.4265,206533.0828,338185.2523,302813.8543,583328.1734,409615.7567,229769.8312,491270.4167,374016.0732,5422.24377,445341.1548,563652.2485,335007.1061,460901.7811,551027.0954,259126.2081,546135.7433,285449.4295,510149.9052,379480.1956
220.11785,3.94,Unknown 221,L-Histidinol phosphate,0.0685799999999972,MS2 available,2280924.219,2152382.488,1670968.5480000002,2333695.994,1826717.293,1976038.4919999999,1268438.17,3222860.284,2457866.9390000002,425507.8298,690960.8653,636577.4487,1000152.3890000001,8718.226934999999,1001895.8940000001,916868.6842,826234.9186,443580.7829,512677.51700000005,295914.1146,251397.8225,879377.9561,1138004.865,875813.9574
223.08242,5.46,Unknown 222,L-Cystathionine,0.00699000000003025,MS2 available,1434974.427,1449970.392,1510246.52,2593248.581,1792942.892,2277437.653,2084976.0380000002,3156949.0960000004,2555623.685,2275143.86,1768864.678,1499839.791,1354723.043,14415.29038,1540743.013,881821.5489,633348.1986,934675.816,398506.4696,393483.8639,270101.5342,815117.7071,1328962.226,1729712.659
223.11746000000002,0.95,Unknown 223,Glycylphenylalanine,0.0090200000000209,MS2 available,83424.12143,72369.7035,165184.3252,49654.82124,42722.01728,157374.1331,114103.1607,62564.01952,63459.166520000006,57808.58637999999,95732.09471,140892.1084,465875.3384,7746.622481,281175.2562,1047246.9809999999,699410.2041,376829.4904,697637.9927,848664.5063,1278270.119,236400.6209,367563.2455,135714.9899
223.97194,5.7,Unknown 224,Chorismate,0.06125000000000114,MS2 available,2382752.043,1214305.05,1070330.178,1586814.573,1006271.948,1232591.223,299530.1372,1031277.8570000001,1205385.876,650427.782,107085.7694,435133.9104,355798.4508,23886.5876,669345.7869,607948.0024,250817.8303,643647.8521,456496.8758,441848.12700000004,343627.8298,315041.3826,353652.9088,265049.2004
224.06637,5.31,Unknown 225,4-amino-4-deoxychorismate,0.009919999999993934,MS2 available,270779.8973,456972.0299,569170.5409,819353.4948,791882.1438,535786.0142,768928.2302,618357.2318,737355.1483,777809.3255,1365156.7780000002,1179401.918,903548.5806,11015.86473,759589.9152,292442.3588,676050.6608,362063.8026,511817.4866,258728.9953,349415.5419,1391988.843,1100568.892,1288108.318
224.06652000000003,5.62,Unknown 226,4-amino-4-deoxychorismate,0.010070000000013124,MS2 available,165740.2223,52538.5812,119342.0234,132725.8581,54406.84906,96047.18885,157271.0486,308287.6083,209369.4953,308847.4756,210648.9616,330446.1479,126179.4732,11163.6511,62163.51836,255717.1551,74300.30412999999,47147.46522,142268.9725,165116.811,161105.2107,167409.2438,66753.45656,80209.87284
225.01552999999998,5.4,Unknown 227,L-Glutamate 5-phosphate,0.010589999999979227,MS2 available,1274865.382,1619747.333,1552727.906,1643004.1330000001,1675733.358,1476513.1730000002,1111457.0259999998,1322088.304,1584599.6719999998,1143795.402,1862726.274,1683914.515,1915416.615,11917.92502,1576933.6130000001,2074407.256,1813607.7040000001,2078449.218,1661741.1830000002,1602916.275,1449955.947,2475604.8619999997,2804403.2060000002,2566472.5130000003
225.01571,5.61,Unknown 228,L-Glutamate 5-phosphate,0.01077000000000794,MS2 available,1030943.2440000001,1037834.317,1422592.354,1829603.424,1583224.18,1532561.8380000002,1811659.094,1464559.102,2372020.512,2133580.6319999998,3505460.083,1950645.2719999999,3914573.756,8261.553461,4245115.972,1384333.217,1135767.962,973423.3511,1097876.926,1132896.382,783755.0873,2038790.2759999998,3421254.709,2152433.087
226.17982,1.19,Unknown 229,Tetradecenoate (n-C14:1),0.01345999999998071,MS2 available,3361764.2810000004,3736686.662,4366901.467,1991970.833,3298343.236,3122614.942,4648367.73,8276496.016,3307832.88,979693.7601,3346614.792,2444246.183,32759703.81,644430.0634,2164363.1380000003,8179129.893999999,8331258.496,4091683.937,4270371.322,6109914.259,4878624.096,6530088.679,7561884.911,3398237.437
226.18001,0.85,Unknown 230,Tetradecenoate (n-C14:1),0.013269999999977244,MS2 available,1629034.8059999999,7295265.54,1249430.604,803075.8269,1099329.818,3122614.942,543633.1866,1318505.102,514086.2259,269006.473,1095777.35,644444.2611,22670942.9,233213.6542,2009192.381,2639310.364,2578185.245,1773471.781,1173918.584,1574635.813,1423783.695,2998228.668,3596541.077,1162016.226
227.17508999999998,1.19,Unknown 231,Tetradecenoate (n-C14:1),0.026190000000013924,MS2 available,17050436.95,14500989.76,26425261.22,9988853.394,5223138.81,3127784.8439999996,9294828.87,4359768.089,11117683.78,5132848.682,9256825.667000001,5320699.238,8426020.782,18583.96492,10136116.46,17114644.85,23223178.01,7949815.767000001,12367339.72,21720112.21,13008254.51,13469130.99,7292826.793,17496384.58
228.09771,3.95,Unknown 232,Deoxycytidine,0.0009000000000014552,MS2 available,1412261.4409999999,1846235.6609999998,1699926.782,1212071.422,968223.8813,865268.1737,1623568.014,1522367.626,1743750.515,114665.6667,148674.25400000002,60694.42362,1035232.37,21126.0526,1025006.077,1604901.415,1641952.0269999998,1495385.858,2420165.547,2300039.708,2119673.846,1357675.446,1040264.199,1270273.351
228.13832999999997,0.93,Unknown 233,Deoxycytidine,0.03971999999996001,MS2 available,5533923.563999999,4154162.545,4405077.411,4418004.953,2872681.2389999996,2700873.71,8825.952193000001,9552.350375,9002.342524,9264.394068000001,8444.414146,9374.549672,10065.51665,6436.221039999999,9581.177583,9962.934274,8792.43053,9294.987570000001,9420.446417000001,10164.5031,9670.626467,8983.85408,9686.985667,10128.8753
228.19572000000002,0.92,Unknown 234,Tetradecanoate (n-C14:0),0.013929999999987785,MS2 available,3613256.14,12879750.24,4141224.6610000003,3529423.1980000003,3802583.381,3596674.8060000003,7562174.433999999,9049620.88,4943635.435,3875635.894,6853825.097,6475392.767000001,23332838.94,343311.6635,7153691.71,9006402.151,9780658.347000001,5963519.715,4920567.016,5029680.0030000005,4516283.121,12591285.94,13083299.75,5661507.995
229.1181,2.9,Unknown 235,Deoxyuridine,0.03547999999997842,MS2 available,10062442.04,10136934.07,10073572.14,1636562.9409999999,1729029.303,1205495.539,70940.7029,130017.7899,92404.90362000001,56941.06465,61570.94923,50683.80869,49311.667839999995,114883.5021,77956.35361,106486.0568,50999.22029,89295.20526,58750.072239999994,66984.35255,111783.4142,116839.0831,147188.3057,109784.0176
230.09568,4.07,Unknown 236,Alpha-D-Ribose 5-phosphate,0.0765299999999911,MS2 available,1504792.197,1834605.5690000001,1178190.715,2869597.5489999996,3291366.96,4735359.779,159645.4889,141029.5861,141200.8978,681407.2422,1275861.715,310856.3064,1278649.705,11977.80986,974917.0032,292411.4598,727701.6233,1052962.565,388253.5008,300702.695,372318.2646,121371.4524,246821.5124,153408.5659
230.10677,5.36,Unknown 237,Alpha-D-Ribose 5-phosphate,0.08762000000001535,MS2 available,249594.2216,351878.9146,399737.4242,1400864.725,1444140.6530000002,1522687.031,17209.965669999998,20576.75476,19141.138430000003,181206.6757,91662.31964,162159.2534,1822187.727,12755.64122,1585892.7859999998,228217.4877,177217.7584,329647.1155,239858.4629,95225.70214,112819.0477,21398.07535,21145.7061,21792.6684
231.07976000000002,3.5,Unknown 238,Gamma-glutamyl-gamma aminobutyric acid,0.01888999999997054,MS2 available,691978.7476,795334.5353,640592.8103,377656.1564,200589.6042,339642.1486,354378.5804,303194.9326,336400.191,24683.37414,70765.6603,22813.097319999997,836022.939,29644.61354,716176.007,325079.4697,484898.3455,551160.8235,359427.3666,337129.2463,377300.106,301603.3662,293015.8005,224509.0999
233.11255,4.94,Unknown 239,"N6-Acetyl-LL-2,6-diaminoheptanedioate",1.005899999999997,MS2 available,3121618.736,3793789.747,3097975.791,21920638.75,31380556.57,7728965.316000001,2186802.788,928574.3031,1307428.003,6013065.397999999,973074.5399,1455141.074,11189087.66,8031.685145,8604747.024,53795904.1,65774476.46,67182560.27,4099711.792,5892727.504,3609678.555,2129553.117,3689664.94,1464047.4840000002
233.11305,3.46,Unknown 240,"N6-Acetyl-LL-2,6-diaminoheptanedioate",1.006399999999985,MS2 available,14847437.42,15430845.99,18383878.66,4974516.873,4321724.903,4358388.185,10507874.62,11569262.02,11700523.17,6713229.725,5283876.994,5764922.688999999,7484256.344,28494.592010000004,7335430.52,3578576.5519999997,3141459.1489999997,3202795.7060000002,2202713.0530000003,2327273.702,1854153.614,5819749.717999999,7564304.666,5823454.253
233.12406000000001,5.25,Unknown 241,"N6-Acetyl-LL-2,6-diaminoheptanedioate",1.0174100000000124,MS2 available,43985732.72,42370010.21,41063380.44,8604115.697999999,9116462.895,11106190.39,3050858.6010000003,3679986.837,3885355.047,3798208.758,3213683.988,3685496.6810000003,11470802.66,9949.278201000001,11267701.49,2749661.5239999997,2795825.313,3109999.236,8380456.491,7678826.187999999,6966238.768999999,2411587.753,3054628.325,3350643.82
233.14954,3.42,Unknown 242,"N6-Acetyl-LL-2,6-diaminoheptanedioate",1.0428899999999999,MS2 available,782738.0977,745073.296,788726.4707,1896001.9230000002,1970704.983,1448387.9840000002,161070.9501,83106.4056,169388.8639,102169.6027,122407.5873,128171.6413,23436.74908,18482.80575,66607.68047,106254.9774,32197.36852,23303.66866,107265.7382,14368.77276,43813.36227,54634.85887999999,167796.3538,61923.71611
234.08709,5.56,Unknown 243,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.9338300000000288,MS2 available,105913517.0,102883899.6,110132848.5,115039336.8,119351519.2,120058960.3,97588667.17,87298837.25,98472745.06,95654252.63,93508502.94,99726395.18,84770806.27,2615033.551,84881982.92,93004950.38,124792020.1,125335822.9,120861584.1,101895848.3,106287545.5,98480161.24,102939581.6,109118814.7
234.09712000000002,3.49,Unknown 244,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.9238,MS2 available,9000430.464,10433246.78,9553471.017,4971036.92,7459880.657000001,8313304.29,6250830.348999999,7304240.445,6458040.377,9941033.777999999,3469140.1339999996,2800118.358,6417946.749,15151.29289,6775383.2,1677379.323,1045861.3709999999,1776059.549,890330.3794,1274321.259,927755.5543,1453238.646,2272553.32,1469194.86
234.13356000000002,3.23,Unknown 245,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.887360000000001,MS2 available,978642.4613,920822.2351,866312.7402,295982.0708,359417.7895,229976.6111,177951.9445,208224.9826,193319.9836,205205.3719,102200.215,143137.5684,262069.4467,17451.61184,222887.1423,368929.5955,345870.3232,264379.0143,327788.7436,212917.3912,311078.3494,191717.2839,311704.1374,213749.5568
234.91675,5.78,Unknown 246,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.1041700000000105,MS2 available,280238635.8,253360271.6,249859459.7,249727756.1,245782241.6,230035112.3,230016884.3,239806855.3,252834097.9,216190299.6,207504704.3,219352401.6,254444945.7,18673.463480000002,261702361.8,249419479.6,264400063.7,245357551.4,208444287.7,203655488.2,163227930.0,237748601.6,246982546.2,234102062.2
235.07113999999999,5.59,Unknown 247,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.9497800000000325,MS2 available,12848826.79,16668715.31,15685634.56,4937456.717,4212921.303,4464349.935,10077222.61,11238280.34,7482791.211,4554573.619,4341523.273,6784286.799,7013402.385,7726.014015000001,5304202.274,5556326.039,6883317.535,6574143.642000001,10005290.35,7035036.267999999,5148398.88,6488510.241,7742565.097,8374748.28
235.1173,1.05,Unknown 248,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.9036200000000179,MS2 available,1348875.822,1969978.656,1872750.975,1697190.86,1563721.612,1858984.805,3071128.825,2283495.661,2401043.557,1602304.4009999998,2036626.0359999998,2669255.25,2539237.005,19935.2243,3266080.3510000003,3278381.69,3198647.91,3592371.518,4390229.267,3303535.744,4585256.763,2789400.336,3989932.2539999997,3005506.903
235.11752,0.94,Unknown 249,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.9034000000000049,MS2 available,911816.9627,632953.7637,890707.837,3161057.889,1373090.185,1097141.564,459911.8355,711437.8622,448529.4499,754520.415,933265.3371,1352339.87,1538494.801,6224.025574,516097.0434,2204055.789,2204596.712,714813.354,1825827.323,3013657.939,2488602.556,1230675.978,1797065.26,2264991.855
235.15392000000003,0.89,Unknown 250,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.8669999999999902,MS2 available,522034.231,400097.6994,526413.4372,476127.3719,419696.2873,671045.2987,507696.0849,429513.7376,699721.1907,838212.5828,353563.2881,635880.6913,649883.9022,6638.674411999999,939348.2854,682059.7217,664207.3644,597350.7845,944694.6301,1019717.7509999999,554404.9882,1011645.204,465048.975,832366.5752
235.1648,4.28,Unknown 251,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.8561200000000042,MS2 available,91100350.72,91225471.76,94255838.72,81624296.92,79148555.47,66215500.48,12050153.54,12037162.5,20135561.84,12109232.55,13910827.82,14268920.35,12276562.02,12661.40603,10236066.78,9928627.646,8383351.262999999,5986127.636,17455031.68,16109342.88,11629925.31,7640047.618,10071884.87,9592100.152
236.14912,4.68,Unknown 252,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,0.12819999999999254,MS2 available,19111052.38,19067943.48,19354898.95,20296993.5,20173970.99,19393171.27,19703.46966,19867.769269999997,20502.02146,40360.432660000006,21208.288969999998,21947.52409,19737.40868,16019.14936,19770.99414,20649.93692,20852.20115,20285.75685,19439.54107,19442.94399,18992.75517,21114.79355,23102.96052,21677.05909
237.91812000000002,5.78,Unknown 253,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.897199999999998,MS2 available,2481917.875,2221909.692,2196060.978,2145747.7430000002,2172627.3419999997,2035948.345,1991960.086,2034078.9819999998,2183622.943,1871375.711,1867905.487,1943981.291,2213355.852,17496.65063,2243529.204,2172923.047,2319188.242,2143661.331,1836356.77,1733764.8090000001,1344127.051,2042032.335,2089184.624,1996553.3730000001
237.9875,5.61,Unknown 254,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,1.9665799999999933,MS2 available,1582928.6130000001,1160779.085,1351580.241,877412.2679999999,530803.2602,801102.6976,1003772.6490000001,1328475.155,2030949.7340000002,1105997.977,668010.0653,1206397.335,51406.489819999995,14461.216880000002,263410.8023,209801.4369,226091.3641,753664.1653,21924.946490000002,48857.02881,217233.1534,75414.86729,65793.64147,171435.062
238.91287999999997,5.78,Unknown 255,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",1.1505100000000255,MS2 available,4391274.477,3755027.99,3611979.945,3862537.1339999996,4025276.704,3491434.8839999996,3572157.708,3646407.521,3858894.777,3219211.0360000003,3183228.8389999997,3393019.29,3694389.133,17754.220980000002,3817998.755,3761445.575,3962520.3230000003,3689959.6410000003,3187169.645,3061808.14,2542644.203,3546423.414,3738439.506,3578763.6139999996
239.14855,1.12,Unknown 256,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",0.9148399999999981,MS2 available,47446126.75,46022262.77,45890280.42,40926543.28,18861828.99,55732508.21,64702081.84,74889502.36,47288811.21,53015398.87,36910548.4,69540647.06,97078326.11,812690.4658,101072311.0,62054527.65,83707942.16,92346895.3,82009088.48,98947944.35,79780961.76,103779250.8,83200952.07,87389003.08
239.14862000000002,1.38,Unknown 257,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",0.9147699999999759,MS2 available,21990421.0,21976198.76,21872108.3,19648609.87,14657583.61,23732930.0,28029958.0,34194360.84,18930564.84,22482346.62,15573007.9,32801906.22,44446182.27,630612.6854,41498561.13,43930311.98,39849604.78,41987590.37,36302586.03,43105080.43,33903035.11,50125871.98,39204153.36,39497266.49
243.0874,1.31,Unknown 258,Cytidine,0.00187999999997146,MS2 available,3510091.1010000003,5112455.3719999995,4859735.932,1713351.392,2534104.8680000002,3688676.1569999997,3311372.62,6565254.24,3819814.316,3490261.6810000003,10713709.61,3531780.128,825586.6225,34187.94865,845611.9606,5181501.324,10529426.98,9429381.887,5150200.315,5627524.811000001,6122411.685,9134142.757000001,11947331.1,9996753.07
243.08745,1.53,Unknown 259,Cytidine,0.001929999999958909,MS2 available,4493444.8610000005,7167348.618,4927317.079,2773721.9469999997,3062965.369,6004864.321,4947767.826,7216539.844,7266594.57,3427709.566,13482283.89,4135828.099,925429.2697,10105.89973,746985.9399,4880559.179,9690950.02,10453767.02,4914223.847,4980644.405,6597781.031,10109746.56,12809004.43,11587643.08
244.11126000000002,4.52,Unknown 260,Cytidine,0.017739999999974998,MS2 available,1276054.28,882619.9890000001,1176739.271,2706948.9189999998,2516603.264,3214778.22,73536.22359,45001.77873,99290.28151,461119.2222,231016.1475,875188.5325,3932898.369,18929.710180000002,2799344.672,658457.7239,618621.7246,943738.4963,523230.7907,270103.0778,338579.4387,102976.59,166522.0466,161804.5435
