#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NZ_NWMZ01000001.1,4346874,4347236,+,57600035,,COO55_RS20310,WP_054248875.1,120,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4347277,4347531,-,57600036,,COO55_RS20315,WP_005568008.1,84,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4348211,4348858,+,57600038,phoU,COO55_RS20325,WP_005254689.1,215,MULTISPECIES: phosphate signaling complex protein PhoU
Un,NZ_NWMZ01000001.1,4348859,4348999,-,58575348,,COO55_RS41610,WP_155755996.1,46,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4349134,4349415,+,57600039,,COO55_RS20330,WP_005254688.1,93,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4349732,4350757,-,57600040,,COO55_RS20335,WP_169694852.1,341,transporter substrate-binding domain-containing protein
Un,NZ_NWMZ01000001.1,4350790,4352136,-,57600041,,COO55_RS20340,WP_054248886.1,448,hypothetical protein
Un,NZ_NWMZ01000001.1,4352203,4352856,-,57600042,,COO55_RS20345,WP_005568947.1,217,MULTISPECIES: DUF3349 domain-containing protein
Un,NZ_NWMZ01000001.1,4354576,4354863,-,57600045,,COO55_RS20360,WP_167119748.1,95,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4355223,4355711,+,57600047,,COO55_RS20370,WP_043790886.1,162,hypothetical protein
Un,NZ_NWMZ01000001.1,4355790,4360397,+,57600048,,COO55_RS20375,WP_120661391.1,1535,cation-translocating P-type ATPase
Un,NZ_NWMZ01000001.1,4360592,4360864,+,57600049,,COO55_RS20380,WP_005570511.1,90,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4361608,4361811,+,57600051,,COO55_RS20390,WP_005570508.1,67,MULTISPECIES: Hsp70 family protein
Un,NZ_NWMZ01000001.1,4361835,4362998,+,57600052,dnaJ,COO55_RS20395,WP_054247885.1,387,MULTISPECIES: molecular chaperone DnaJ
Un,NZ_NWMZ01000001.1,4364746,4364946,-,57600054,,COO55_RS20405,WP_005570502.1,66,hypothetical protein
Un,NZ_NWMZ01000001.1,4365035,4365184,-,58575349,,COO55_RS41615,WP_183102222.1,49,hypothetical protein
Un,NZ_NWMZ01000001.1,4366380,4366904,+,57600057,,COO55_RS20420,WP_005570501.1,174,MULTISPECIES: pyridoxamine 5\\'-phosphate oxidase family protein
Un,NZ_NWMZ01000001.1,4366923,4367570,+,57600058,,COO55_RS20425,WP_005570500.1,215,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4367755,4368558,-,57600059,,COO55_RS20430,WP_005570499.1,267,MULTISPECIES: FprA family A-type flavoprotein
Un,NZ_NWMZ01000001.1,4368570,4368986,-,57600060,,COO55_RS20435,WP_120660177.1,138,grhN
Un,NZ_NWMZ01000001.1,4369143,4370273,+,57600061,,COO55_RS20440,WP_043791904.1,376,MULTISPECIES: helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000001.1,5981437,5982618,+,57601558,,COO55_RS27965,WP_120660575.1,393,helix-turn-helix domain-containing protein
Un,NZ_NWMZ01000001.1,5982646,5983443,-,57601559,,COO55_RS27970,WP_120660576.1,265,MULTISPECIES: carbon-nitrogen hydrolase family protein
Un,NZ_NWMZ01000001.1,5983487,5984158,+,57601560,,COO55_RS27975,WP_037203102.1,223,MULTISPECIES: GntR family transcriptional regulator
Un,NZ_NWMZ01000001.1,5984130,5985500,-,57601561,,COO55_RS27980,WP_005570205.1,456,MULTISPECIES: MHS family MFS transporter
Un,NZ_NWMZ01000001.1,5985701,5986390,+,57601562,,COO55_RS27985,WP_005254038.1,229,MULTISPECIES: DUF2848 domain-containing protein
Un,NZ_NWMZ01000001.1,5986497,5987693,-,57601563,,COO55_RS27990,WP_120660577.1,398,acetyl-CoA C-acetyltransferase
Un,NZ_NWMZ01000001.1,5987690,5988484,-,57601564,,COO55_RS27995,WP_005254040.1,264,MULTISPECIES: enoyl-CoA hydratase/isomerase family protein
Un,NZ_NWMZ01000001.1,5988477,5989793,-,57601565,,COO55_RS28000,WP_166680691.1,438,MULTISPECIES: MFS transporter
Un,NZ_NWMZ01000001.1,5989914,5990663,-,57601566,fabG,COO55_RS28005,WP_054247166.1,249,MULTISPECIES: 3-oxoacyl-ACP reductase FabG
Un,NZ_NWMZ01000001.1,5992955,5993845,+,57601568,,COO55_RS28015,WP_005254044.1,296,MULTISPECIES: LysR family transcriptional regulator
Un,NZ_NWMZ01000001.1,5993928,5995871,+,57601569,,COO55_RS28020,WP_120660578.1,647,acyl-CoA thioesterase/BAAT N-terminal domain-containing protein
Un,NZ_NWMZ01000001.1,5995871,5997166,+,57601570,,COO55_RS28025,WP_120660579.1,431,glutamine synthetase
Un,NZ_NWMZ01000001.1,5997168,5998388,-,57601571,,COO55_RS28030,WP_005252532.1,406,MULTISPECIES: fatty acid desaturase
Un,NZ_NWMZ01000001.1,5998583,5998987,+,57601572,,COO55_RS28035,WP_120660580.1,134,hypothetical protein
Un,NZ_NWMZ01000001.1,5998984,6001335,+,57601573,,COO55_RS28040,WP_120660581.1,783,hypothetical protein
Un,NZ_NWMZ01000001.1,6001341,6002087,+,57601574,,COO55_RS28045,WP_120660582.1,248,hypothetical protein
Un,NZ_NWMZ01000001.1,6002186,6002665,+,57601575,,COO55_RS28050,WP_120660583.1,159,hypothetical protein
Un,NZ_NWMZ01000001.1,6002762,6003085,+,57601576,,COO55_RS28055,WP_037203105.1,107,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6003253,6003585,+,57601577,,COO55_RS28060,WP_005252545.1,110,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6003641,6004003,-,57601578,,COO55_RS28065,WP_054245693.1,120,MULTISPECIES: VOC family protein
Un,NZ_NWMZ01000001.1,6004264,6005196,+,57601579,,COO55_RS28070,WP_065491917.1,310,MULTISPECIES: arabinofuranosidase
Un,NZ_NWMZ01000001.1,6005645,6006346,+,57601581,,COO55_RS28080,WP_120660584.1,233,alpha/beta hydrolase
Un,NZ_NWMZ01000001.1,6006380,6006820,+,57601582,,COO55_RS28085,WP_005252560.1,146,MULTISPECIES: SRPBCC family protein
Un,NZ_NWMZ01000001.1,6006862,6008499,-,57601583,,COO55_RS28090,WP_043788698.1,545,plasmid pRiA4b ORF-3 family protein
Un,NZ_NWMZ01000001.1,6008752,6010620,+,57601584,nhaA,COO55_RS28095,WP_120660585.1,622,MULTISPECIES: Na+/H+ antiporter NhaA
Un,NZ_NWMZ01000001.1,6010621,6010968,-,57601585,,COO55_RS28100,WP_120660586.1,115,MULTISPECIES: N-acetyltransferase
Un,NZ_NWMZ01000001.1,6011079,6011987,+,57601586,,COO55_RS28105,WP_120660587.1,302,LLM class flavin-dependent oxidoreductase
Un,NZ_NWMZ01000001.1,6012004,6013191,-,57601587,,COO55_RS28110,WP_120660588.1,395,serine/threonine protein kinase
Un,NZ_NWMZ01000001.1,6013253,6014650,+,57601588,,COO55_RS28115,WP_052023945.1,465,plasmid pRiA4b ORF-3 family protein
Un,NZ_NWMZ01000001.1,6014874,6015326,+,57601589,,COO55_RS28120,WP_005564514.1,150,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6015392,6016435,+,57601590,,COO55_RS28125,WP_005564516.1,347,MULTISPECIES: DNA polymerase IV
Un,NZ_NWMZ01000001.1,6016478,6016882,-,57601591,,COO55_RS28130,WP_005254063.1,134,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6016879,6017601,-,57601592,,COO55_RS28135,WP_043788679.1,240,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6017601,6017918,-,57601593,,COO55_RS28140,WP_005564520.1,105,hypothetical protein
Un,NZ_NWMZ01000001.1,6018268,6018561,+,57601594,,COO55_RS28145,WP_005254066.1,97,hypothetical protein
Un,NZ_NWMZ01000001.1,6018619,6019617,-,57601595,,COO55_RS28150,WP_120660589.1,332,MBL fold metallo-hydrolase
Un,NZ_NWMZ01000001.1,6019849,6020727,+,57601596,,COO55_RS28155,WP_052023946.1,292,hypothetical protein
Un,NZ_NWMZ01000001.1,1893912,1894739,-,57597767,,COO55_RS08960,WP_120659492.1,275,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1894834,1895784,-,57597768,,COO55_RS08965,WP_120659493.1,316,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1895929,1898481,-,57597769,clpB,COO55_RS08970,WP_005574704.1,850,MULTISPECIES: ATP-dependent chaperone ClpB
Un,NZ_NWMZ01000001.1,1898650,1899684,-,57597770,,COO55_RS08975,WP_120659494.1,344,MULTISPECIES: esterase family protein
Un,NZ_NWMZ01000001.1,1899876,1901096,+,57597771,,COO55_RS08980,WP_050998683.1,406,MULTISPECIES: flavoprotein
Un,NZ_NWMZ01000001.1,1901157,1901909,+,57597772,,COO55_RS08985,WP_007299771.1,250,MULTISPECIES: oxidoreductase
Un,NZ_NWMZ01000001.1,1901920,1903086,-,57597773,,COO55_RS08990,WP_005574698.1,388,MULTISPECIES: flavohemoprotein
Un,NZ_NWMZ01000001.1,1903198,1904775,-,57597774,,COO55_RS08995,WP_007299773.1,525,MULTISPECIES: AMP-binding protein
Un,NZ_NWMZ01000001.1,1904951,1905445,+,57597775,,COO55_RS09000,WP_005256797.1,164,MULTISPECIES: CinA family protein
Un,NZ_NWMZ01000001.1,1905504,1905911,+,57597776,,COO55_RS09005,WP_054248076.1,135,ChaB family protein
Un,NZ_NWMZ01000001.1,1905908,1907089,+,57597777,,COO55_RS09010,WP_005256795.1,393,MULTISPECIES: glutathione-dependent formaldehyde dehydrogenase
Un,NZ_NWMZ01000001.1,1907089,1908567,+,57597778,,COO55_RS09015,WP_120659495.1,492,FAD-dependent oxidoreductase
Un,NZ_NWMZ01000001.1,1908637,1909200,+,57597779,,COO55_RS09020,WP_007299777.1,187,MULTISPECIES: type 1 glutamine amidotransferase
Un,NZ_NWMZ01000001.1,1909201,1909677,-,57597780,,COO55_RS09025,WP_065489900.1,158,DUF4383 domain-containing protein
Un,NZ_NWMZ01000001.1,1909750,1910934,-,57597781,,COO55_RS09030,WP_120659496.1,394,sensor histidine kinase
Un,NZ_NWMZ01000001.1,1910936,1911562,-,57597782,,COO55_RS09035,WP_025432069.1,208,MULTISPECIES: response regulator transcription factor
Un,NZ_NWMZ01000001.1,1911836,1912312,+,57597783,,COO55_RS09040,WP_065489897.1,158,hypothetical protein
Un,NZ_NWMZ01000001.1,1912366,1912506,+,58575328,,COO55_RS41510,WP_162130654.1,46,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1912593,1913000,-,57597784,,COO55_RS09045,WP_005238357.1,135,MULTISPECIES: MerR family transcriptional regulator
Un,NZ_NWMZ01000001.1,1913000,1914184,-,57597785,dnaJ,COO55_RS09050,WP_005238348.1,394,MULTISPECIES: molecular chaperone DnaJ
Un,NZ_NWMZ01000001.1,1914207,1914857,-,57597786,grpE,COO55_RS09055,WP_005256786.1,216,MULTISPECIES: nucleotide exchange factor GrpE
Un,NZ_NWMZ01000001.1,1914854,1916698,-,57597787,dnaK,COO55_RS09060,WP_037243515.1,614,MULTISPECIES: molecular chaperone DnaK
Un,NZ_NWMZ01000001.1,1916996,1917562,+,57597788,,COO55_RS09065,WP_005574325.1,188,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1917569,1917844,-,57597789,,COO55_RS09070,WP_005256781.1,91,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1917900,1918256,-,57597790,,COO55_RS09075,WP_043793795.1,118,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,1918353,1918895,+,57597791,,COO55_RS09080,WP_005256776.1,180,MULTISPECIES: DinB family protein
Un,NZ_NWMZ01000001.1,1919089,1921308,-,57597792,,COO55_RS09085,WP_120659497.1,739,alpha-galactosidase
Un,NZ_NWMZ01000001.1,1921305,1922240,-,57597793,,COO55_RS09090,WP_005256772.1,311,carbohydrate ABC transporter permease
Un,NZ_NWMZ01000001.1,1922240,1923163,-,57597794,,COO55_RS09095,WP_120659498.1,307,sugar ABC transporter permease
Un,NZ_NWMZ01000001.1,1923219,1924514,-,57597795,,COO55_RS09100,WP_005256767.1,431,extracellular solute-binding protein
Un,NZ_NWMZ01000001.1,1924746,1926824,+,57597796,,COO55_RS09105,WP_120659499.1,692,beta-galactosidase
Un,NZ_NWMZ01000001.1,1926824,1927627,+,57597797,,COO55_RS09110,WP_183102272.1,267,DeoR family transcriptional regulator
Un,NZ_NWMZ01000001.1,1927614,1928780,+,57597798,galT,COO55_RS09115,WP_120659501.1,388,galactose-1-phosphate uridylyltransferase
Un,NZ_NWMZ01000001.1,1928777,1929967,+,57597799,galK,COO55_RS09120,WP_120659502.1,396,galactokinase
Un,NZ_NWMZ01000001.1,1929996,1931078,+,57597800,ugpC,COO55_RS09125,WP_120659503.1,360,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
Un,NZ_NWMZ01000001.1,1931117,1932109,+,57597801,galE,COO55_RS09130,WP_054248082.1,330,MULTISPECIES: UDP-glucose 4-epimerase GalE
Un,NZ_NWMZ01000001.1,1932152,1933471,+,57597802,,COO55_RS09135,WP_043786974.1,439,DUF2252 domain-containing protein
Un,NZ_NWMZ01000001.1,4370304,4370540,-,57600062,,COO55_RS20445,WP_005254663.1,78,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,4370628,4370957,-,57600063,,COO55_RS20450,WP_005254662.1,109,MULTISPECIES: AzlD domain-containing protein
Un,NZ_NWMZ01000001.1,4370950,4371693,-,57600064,,COO55_RS20455,WP_005570497.1,247,AzlC family ABC transporter permease
Un,NZ_NWMZ01000001.1,4371771,4372211,+,57600065,,COO55_RS20460,WP_005254660.1,146,MULTISPECIES: Lrp/AsnC family transcriptional regulator
Un,NZ_NWMZ01000001.1,4372213,4373292,-,57600066,,COO55_RS20465,WP_054247889.1,359,MSMEG_0565 family glycosyltransferase
Un,NZ_NWMZ01000001.1,4373294,4374142,-,57600067,,COO55_RS20470,WP_054247890.1,282,carbon-nitrogen hydrolase family protein
Un,NZ_NWMZ01000001.1,4374148,4375404,-,57600068,,COO55_RS20475,WP_120660178.1,418,MSMEG_0569 family flavin-dependent oxidoreductase
Un,NZ_NWMZ01000001.1,4375404,4375706,-,57600069,,COO55_RS20480,WP_005254656.1,100,MULTISPECIES: MSMEG_0570 family nitrogen starvation response protein
Un,NZ_NWMZ01000001.1,4375699,4376655,-,57600070,,COO55_RS20485,WP_005254655.1,318,MULTISPECIES: carbon-nitrogen hydrolase family protein
Un,NZ_NWMZ01000001.1,4376652,4378085,-,57600071,,COO55_RS20490,WP_120660179.1,477,MULTISPECIES: GNAT family N-acetyltransferase
Un,NZ_NWMZ01000001.1,4378087,4379145,-,57600072,,COO55_RS20495,WP_120660180.1,352,MULTISPECIES: MSMEG_0568 family radical SAM protein
Un,NZ_NWMZ01000001.1,4379156,4379680,-,57600073,,COO55_RS20500,WP_005254648.1,174,MULTISPECIES: MSMEG_0572 family nitrogen starvation response protein
Un,NZ_NWMZ01000001.1,4380097,4381464,+,57600074,,COO55_RS20505,WP_120660181.1,455,HlyC/CorC family transporter
Un,NZ_NWMZ01000001.1,4381457,4382470,+,57600075,,COO55_RS20510,WP_120660182.1,337,HlyC/CorC family transporter
Un,NZ_NWMZ01000001.1,4383278,4384738,+,57600077,,COO55_RS20520,WP_120661393.1,486,PepSY domain-containing protein
Un,NZ_NWMZ01000001.1,4384769,4385437,-,57600078,,COO55_RS20525,WP_120660183.1,222,AIM24 family protein
Un,NZ_NWMZ01000001.1,4385459,4385935,-,57600079,,COO55_RS20530,WP_007297835.1,158,MULTISPECIES: Lrp/AsnC family transcriptional regulator
Un,NZ_NWMZ01000001.1,4386071,4387207,+,57600080,pdhA,COO55_RS20535,WP_120660184.1,378,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
Un,NZ_NWMZ01000001.1,4387212,4388216,+,57600081,,COO55_RS20540,WP_120660185.1,334,alpha-ketoacid dehydrogenase subunit beta
Un,NZ_NWMZ01000001.1,4389733,4390965,+,57600083,,COO55_RS20550,WP_120660186.1,410,2-oxo acid dehydrogenase subunit E2
Un,NZ_NWMZ01000001.1,4390965,4392338,+,57600084,lpdA,COO55_RS20555,WP_120660187.1,457,MULTISPECIES: dihydrolipoyl dehydrogenase
Un,NZ_NWMZ01000001.1,4392484,4393626,+,57600086,tnpB,COO55_RS20565,WP_037203349.1,380,IS200/IS605 family element transposase accessory protein TnpB
Un,NZ_NWMZ01000001.1,4393743,4394159,+,57600087,,COO55_RS20570,WP_005254612.1,138,MULTISPECIES: TIGR03667 family PPOX class F420-dependent oxidoreductase
Un,NZ_NWMZ01000001.1,4394258,4394692,+,57600088,,COO55_RS20575,WP_005254610.1,144,VOC family protein
Un,NZ_NWMZ01000001.1,4394705,4395541,-,57600089,,COO55_RS20580,WP_005254608.1,278,MULTISPECIES: nucleotidyltransferase domain-containing protein
Un,NZ_NWMZ01000001.1,4395580,4395975,+,57600090,,COO55_RS20585,WP_120660188.1,131,VOC family protein
Un,NZ_NWMZ01000001.1,4395984,4397129,-,57600091,,COO55_RS20590,WP_120660189.1,381,FUSC family protein
Un,NZ_NWMZ01000001.1,4397439,4399811,+,57600092,,COO55_RS20595,WP_005254604.1,790,arylsulfatase
Un,NZ_NWMZ01000001.1,4399863,4400945,-,57600093,,COO55_RS20600,WP_120661395.1,360,M48 family metallopeptidase
Un,NZ_NWMZ01000001.1,4401165,4403618,+,57600094,,COO55_RS20605,WP_120660190.1,817,pyruvate dehydrogenase
Un,NZ_NWMZ01000001.1,4403799,4404713,+,57600095,kdgD,COO55_RS20610,WP_005560844.1,304,MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase
Un,NZ_NWMZ01000001.1,4405211,4406398,+,57600097,,COO55_RS20620,WP_120660191.1,395,FAD-binding oxidoreductase
Un,NZ_NWMZ01000001.1,4406469,4407605,-,57600098,solA,COO55_RS20625,WP_120660192.1,378,N-methyl-L-tryptophan oxidase
Un,NZ_NWMZ01000001.1,4410320,4410853,+,57600100,,COO55_RS20635,WP_005254592.1,177,MULTISPECIES: gluconokinase
Un,NZ_NWMZ01000001.1,4410850,4411623,+,57600101,,COO55_RS20640,WP_005567638.1,257,MULTISPECIES: SDR family oxidoreductase
Un,NZ_NWMZ01000001.1,4411650,4412579,+,57600102,,COO55_RS20645,WP_120660193.1,309,hydroxyacid dehydrogenase
Un,NZ_NWMZ01000001.1,6020829,6021344,-,57601597,,COO55_RS28160,WP_043788687.1,171,MULTISPECIES: CarD family transcriptional regulator
Un,NZ_NWMZ01000001.1,6021454,6022089,+,57601598,,COO55_RS28165,WP_005564526.1,211,TetR family transcriptional regulator
Un,NZ_NWMZ01000001.1,6022116,6022526,-,57601599,,COO55_RS28170,WP_005564528.1,136,MULTISPECIES: YjbQ family protein
Un,NZ_NWMZ01000001.1,6022622,6022918,-,57601600,,COO55_RS28175,WP_005564530.1,98,hypothetical protein
Un,NZ_NWMZ01000001.1,6022915,6023154,-,57601601,,COO55_RS28180,WP_005254073.1,79,hypothetical protein
Un,NZ_NWMZ01000001.1,6023282,6024649,-,57601602,,COO55_RS28185,WP_100229340.1,455,hypothetical protein
Un,NZ_NWMZ01000001.1,6024646,6024897,-,57601603,,COO55_RS28190,WP_005564539.1,83,hypothetical protein
Un,NZ_NWMZ01000001.1,6025126,6025815,-,57601604,,COO55_RS28195,WP_005564542.1,229,hypothetical protein
Un,NZ_NWMZ01000001.1,6025929,6026348,-,57601605,,COO55_RS28200,WP_005564543.1,139,CoA-binding protein
Un,NZ_NWMZ01000001.1,6028086,6028304,+,58575361,,COO55_RS41675,WP_043788690.1,72,hypothetical protein
Un,NZ_NWMZ01000001.1,6030814,6031947,+,57601610,,COO55_RS28225,WP_081276474.1,377,FHA domain-containing protein
Un,NZ_NWMZ01000001.1,6032145,6032498,-,57601611,,COO55_RS28230,WP_005562623.1,117,DUF732 domain-containing protein
Un,NZ_NWMZ01000001.1,6032765,6033217,-,57601612,,COO55_RS28235,WP_005562625.1,150,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6033696,6035555,+,57601613,,COO55_RS28245,WP_005562629.1,619,MULTISPECIES: protein kinase
Un,NZ_NWMZ01000001.1,6035581,6036825,-,57601614,,COO55_RS28250,WP_120661433.1,414,LCCL domain protein
Un,NZ_NWMZ01000001.1,6037378,6038049,-,57601615,,COO55_RS28255,WP_005561927.1,223,hypothetical protein
Un,NZ_NWMZ01000001.1,6038782,6039186,+,57601617,,COO55_RS28265,WP_005561924.1,134,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6039173,6039982,-,57601618,,COO55_RS28270,WP_064079918.1,269,MULTISPECIES: DUF2470 domain-containing protein
Un,NZ_NWMZ01000001.1,6040122,6040589,+,57601619,,COO55_RS28275,WP_005570922.1,155,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6040586,6041458,+,57601620,,COO55_RS28280,WP_005570923.1,290,MULTISPECIES: slipin family protein
Un,NZ_NWMZ01000001.1,6041596,6042525,+,57601621,,COO55_RS28285,WP_005570924.1,309,MULTISPECIES: phosphodiesterase
Un,NZ_NWMZ01000001.1,6042526,6042879,-,57601622,,COO55_RS28290,WP_005570925.1,117,MULTISPECIES: helix-turn-helix domain-containing protein
Un,NZ_NWMZ01000001.1,6042936,6043880,+,57601623,ppk2,COO55_RS28295,WP_005570926.1,314,MULTISPECIES: polyphosphate kinase 2
Un,NZ_NWMZ01000001.1,6043881,6045377,-,57601624,,COO55_RS28300,WP_169693006.1,498,MULTISPECIES: stealth conserved region 3 domain-containing protein
Un,NZ_NWMZ01000001.1,6045615,6046142,+,57601625,,COO55_RS28305,WP_005570929.1,175,MULTISPECIES: flavin reductase family protein
Un,NZ_NWMZ01000001.1,6046142,6046879,+,57601626,,COO55_RS28310,WP_005570932.1,245,MULTISPECIES: pyrimidine reductase family protein
Un,NZ_NWMZ01000001.1,6046888,6047319,-,57601627,,COO55_RS28315,WP_005570933.1,143,hypothetical protein
Un,NZ_NWMZ01000001.1,6047364,6047780,-,57601628,,COO55_RS28320,WP_043792190.1,138,hypothetical protein
Un,NZ_NWMZ01000001.1,6047827,6051039,-,57601629,,COO55_RS28325,WP_005570935.1,1070,DEAD/DEAH box helicase
Un,NZ_NWMZ01000001.1,6051175,6051957,+,57601630,,COO55_RS28330,WP_005570936.1,260,isoprenylcysteine carboxylmethyltransferase family protein
Un,NZ_NWMZ01000001.1,6051960,6052688,-,57601631,,COO55_RS28335,WP_005570937.1,242,SDR family oxidoreductase
Un,NZ_NWMZ01000001.1,6052784,6053266,+,57601632,,COO55_RS28340,WP_043792193.1,160,VOC family protein
Un,NZ_NWMZ01000001.1,6053273,6053749,-,57601633,,COO55_RS28345,WP_005570940.1,158,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000001.1,6053837,6055348,-,57601634,,COO55_RS28350,WP_064079919.1,503,ATP-dependent DNA ligase
Un,NZ_NWMZ01000001.1,6056663,6057445,-,57601636,,COO55_RS28360,WP_043788226.1,260,DUF427 domain-containing protein
Un,NZ_NWMZ01000001.1,6057490,6058230,-,57601637,,COO55_RS28365,WP_043788221.1,246,DUF998 domain-containing protein
Un,NZ_NWMZ01000001.1,6058288,6061197,+,57601638,,COO55_RS28370,WP_005563529.1,969,FAD-binding oxidoreductase
Un,NZ_NWMZ01000001.1,6061199,6061627,+,57601639,,COO55_RS28375,WP_005563531.1,142,MULTISPECIES: pyridoxamine 5\\'-phosphate oxidase family protein
Un,NZ_NWMZ01000001.1,1933477,1934973,-,57597803,,COO55_RS09140,WP_005560813.1,498,dynamin family protein
Un,NZ_NWMZ01000001.1,1934970,1936814,-,57597804,,COO55_RS09145,WP_005560811.1,614,MULTISPECIES: dynamin family protein
Un,NZ_NWMZ01000001.1,1936985,1940326,-,57597805,,COO55_RS09150,WP_120659504.1,1113,IniB N-terminal domain-containing protein
Un,NZ_NWMZ01000001.1,1940685,1942508,+,57597806,,COO55_RS09155,WP_120659505.1,607,Hsp70 family protein
Un,NZ_NWMZ01000001.1,1942516,1944459,+,57597807,,COO55_RS09160,WP_120659506.1,647,MULTISPECIES: LuxR family transcriptional regulator
Un,NZ_NWMZ01000001.1,1944613,1945779,+,57597808,,COO55_RS09165,WP_120659507.1,388,hypothetical protein
Un,NZ_NWMZ01000001.1,1945892,1947211,+,57597809,,COO55_RS09170,WP_120659508.1,439,protease
Un,NZ_NWMZ01000001.1,1947451,1948761,+,57597810,,COO55_RS09175,WP_005571025.1,436,hypothetical protein
Un,NZ_NWMZ01000001.1,1948877,1949290,+,57597811,,COO55_RS09180,WP_147436990.1,137,TetR/AcrR family transcriptional regulator C-terminal domain-containing protein
